cat,joint,steel,split,part,top,nomI,nomV,nomSpeed,n_on,dur_s,I_mean,I_std,I_cv,V_mean,V_std,V_cv,feed_mean,gas_mean,press_mean,wire,n_img
Good,NON_FILLET,FE410,TRAIN,10-21-22-0167-00,good_weld_15_10-21-22_Plane_Plate,155,20.0,30,232,25.52,140.6980603448276,8.515251462925931,0.060521455960774885,20.91551724137931,1.0729155527119698,0.05129758639625279,41.321379310344824,15.133793103448276,0.20538793103448277,1624.92,5
Good,NON_FILLET,FE410,TRAIN,12-13-22-0395-00,good_weld_26_12-13-22_butt,155,19.0,30,235,25.85,142.9568510638298,12.448609483633657,0.08707948860789744,19.666340425531917,1.953039766123477,0.09930875413851446,34.78540425531915,17.13676595744681,0.08293617021276595,1428.85,5
Good,NON_FILLET,FE410,TRAIN,09-26-22-0060-00,good_weld_5_09-26-22_plane_plate,160,23.0,30,235,25.85,168.93506382978725,14.014927889048327,0.08296044392044775,23.86612765957447,1.6931419942501034,0.07094330586013013,40.200978723404255,12.396851063829786,0.15153191489361703,1686.39,5
Good,NON_FILLET,FE410,TRAIN,11-18-22-0201-00,good_weld_17_11-18-22_plane_plate,160,21.0,30,221,24.31,145.0409954751131,17.50464654949384,0.12068757865425282,22.031493212669684,2.3383197223257044,0.10613532636004006,37.19628959276018,11.36968325791855,0.06755656108597285,1463.77,5
Good,NON_FILLET,FE410,TRAIN,12-13-22-0318-00,good_weld_22_12-13-22_butt,150,22.0,30,236,25.96,139.30156779661016,13.41799574720382,0.09632336490853437,22.854449152542372,1.253009701597378,0.05482563562281224,34.01720338983051,14.54851694915254,0.10042372881355933,1351.64,5
Good,NON_FILLET,FE410,TRAIN,10-20-22-0117-00,good_weld_12_10-20-22_Plane_Plate,150,22.0,30,231,25.41,135.13108225108223,13.998670966332487,0.10359327205211054,23.358268398268397,2.5575828494883575,0.1094936836019042,36.94974025974027,16.000692640692645,0.18831168831168832,1506.39,5
Good,FILLET,FE410,TRAIN,04-01-23-0019-00,2_good_weld_2_02-09-23_Fe410,165,21.0,25,238,26.18,176.31789915966388,12.157164155080979,0.06895025526632502,17.54231092436975,1.467703836851004,0.08366650455454373,0.28626050420168064,20.65878151260504,0.14474789915966385,8.85,5
Good,FILLET,FE410,TRAIN,02-16-23-0085-00,good_weld_5_02-16-23_Fe410,160,19.0,25,280,30.8,129.34185714285715,11.355128857805541,0.08779160210498511,20.269178571428572,1.5984527813366356,0.07886125112094153,43.18092857142857,4.290464285714285,0.08150000000000002,2041.31,5
Good,NON_FILLET,FE410,TRAIN,09-29-22-0020-00,good_weld_7_09-29-22_butt,170,23.0,30,232,25.52,160.37336206896552,11.2141371000466,0.06992518555060392,22.995775862068967,1.1260390302279293,0.04896721193414075,31.91883620689655,11.592844827586207,0.08422413793103449,1668.03,5
Good,NON_FILLET,FE410,TRAIN,12-13-22-0388-00,good_weld_26_12-13-22_butt,155,19.0,30,235,25.85,140.09472340425532,13.813759097892971,0.0986029934762938,19.873574468085103,2.20298747959283,0.1108500880468483,36.624,17.07336170212766,0.07765957446808511,1459.51,5
Good,NON_FILLET,FE410,TRAIN,12-13-22-0320-00,good_weld_22_12-13-22_butt,150,22.0,30,235,25.85,136.7728510638298,11.233265880834393,0.08213081611928964,22.997617021276596,1.4707421022507547,0.06395193471089093,33.8024255319149,13.802255319148935,0.0837872340425532,1355.57,5
Good,NON_FILLET,FE410,TRAIN,12-13-22-0332-00,good_weld_23_12-13-22_butt,150,20.0,30,235,25.85,142.07851063829787,7.46803375154415,0.052562725481802096,20.722340425531918,1.4407248483813304,0.06952519931610711,33.789914893617016,13.576340425531917,0.08493617021276595,1351.64,5
Good,NON_FILLET,FE410,TRAIN,09-26-22-0048-00,good_weld_5_09-26-22_plane_plate,160,23.0,30,232,25.52,164.53935344827588,11.644064055074988,0.07076765412680064,23.889310344827585,1.1058014853101645,0.04628854786298124,40.61025862068965,12.780129310344826,0.13202586206896552,1676.23,5
Good,NON_FILLET,FE410,TRAIN,12-13-22-0442-00,good_weld_29_12-13-22_butt,165,21.0,30,234,25.74,153.51008547008547,11.29236648206193,0.07356107220891668,19.520555555555553,1.7795066440005116,0.0911606556963008,39.01803418803419,16.54034188034188,0.05850427350427351,1593.44,5
Good,NON_FILLET,FE410,TRAIN,12-13-22-0319-00,good_weld_22_12-13-22_butt,150,22.0,30,234,25.74,137.2117094017094,13.32770107518641,0.09713238857893254,22.977222222222224,1.2985166420645695,0.05651321249827668,33.59252136752137,13.870384615384616,0.1020940170940171,1350.0,5
Good,NON_FILLET,FE410,TRAIN,12-31-22-0005-00,8_good_weld_plane_plate,170,24.0,30,235,25.85,147.67697872340426,14.28534643906688,0.09673373983241504,23.06651063829787,1.1075443282275013,0.048015252310794655,43.88570212765957,11.703659574468084,0.09582978723404255,1816.07,5
Good,NON_FILLET,FE410,TRAIN,08-11-22-0014-00,good_weld_08_11_22_butt_joint,180,24.0,30,238,26.18,168.93794117647056,16.972390994816063,0.10046524112121685,25.376260504201678,2.07853564553065,0.0819086659827793,47.1468487394958,14.67752100840336,0.14205882352941177,2310.82,5
Good,FILLET,FE410,TRAIN,02-14-23-0078-00,good_weld_4_02-14-23_Fe410,155,18.0,25,280,30.8,125.26192857142856,7.786603365152604,0.06216256969660515,19.097821428571425,1.665166605667065,0.08719144285095688,41.050892857142856,26.03117857142857,0.6118214285714285,1917.71,5
Good,FILLET,FE410,TRAIN,02-14-23-0063-00,good_weld_4_02-14-23_Fe410,155,18.0,25,277,30.47,125.65180505415164,9.112929558367686,0.0725252578300831,19.130649819494582,0.977965358727672,0.05112034185744711,41.02501805054152,19.387292418772564,0.5515884476534296,1907.54,5
Good,NON_FILLET,FE410,TRAIN,12-13-22-0404-00,good_weld_27_12-13-22_butt,160,21.0,30,235,25.85,147.9875744680851,11.41854821056303,0.07715883074376319,17.854042553191483,1.1338744175448547,0.06350799345116213,35.61804255319148,17.57987234042553,0.07480851063829787,1432.46,5
Good,NON_FILLET,FE410,TRAIN,11-18-22-0224-00,good_weld_18_11-18-22_plane_plate,160,22.0,30,219,24.09,128.2338812785388,14.274072537057531,0.1113128012249165,21.38068493150685,1.567545263324177,0.07331595168002418,32.54575342465753,15.02406392694064,0.07232876712328767,1266.72,5
Good,NON_FILLET,FE410,TRAIN,12-13-22-0347-00,good_weld_24_12-13-22_butt,150,19.0,30,236,25.96,136.07110169491526,11.168103691213618,0.08207549988280098,19.666610169491523,1.516848199442337,0.07712809611670636,34.847500000000004,13.916779661016948,0.07639830508474577,1377.54,5
Good,NON_FILLET,FE410,TRAIN,09-29-22-0004-00,good_weld_7_09-29-22_butt,170,23.0,30,233,25.63,161.37622317596566,20.697103295196815,0.12825373458287323,24.36884120171674,2.3885838279454807,0.09801794874748535,40.05042918454936,12.348755364806868,0.20450643776824035,1674.75,5
Good,NON_FILLET,FE410,TRAIN,11-20-22-0261-00,good_weld_20_11-20-22_plane_plate,140,19.0,30,220,24.2,127.50836363636365,9.018396877582736,0.07072788498252527,19.836090909090903,1.425162713103696,0.07184695410175511,32.675681818181815,16.94272727272727,0.07722727272727271,1263.12,5
Good,NON_FILLET,FE410,TRAIN,12-13-22-0443-00,good_weld_29_12-13-22_butt,165,21.0,30,234,25.74,153.22376068376067,12.141851873270364,0.07924261758807757,19.532521367521365,1.6766387952555735,0.08583831875609695,40.84132478632479,15.666837606837607,0.06683760683760684,1620.0,5
Good,NON_FILLET,FE410,TRAIN,12-13-22-0336-00,good_weld_23_12-13-22_butt,150,20.0,30,234,25.74,138.39893162393162,11.266068321299908,0.08140285614279848,20.803418803418804,1.3887794761203027,0.06675727144867519,33.177948717948716,13.312008547008547,0.08803418803418804,1333.77,5
Good,NON_FILLET,FE410,TRAIN,12-31-22-0008-00,8_good_weld_plane_plate,170,24.0,30,230,25.3,149.7675652173913,13.599143248848987,0.09080165808337404,23.315347826086956,2.094298688437882,0.08982489577507499,43.464956521739126,11.932391304347828,0.017304347826086953,1803.77,5
Good,NON_FILLET,FE410,TRAIN,08-11-22-0007-00,good_weld_08_11_22_butt_joint,180,24.0,30,241,26.51,168.90892116182573,18.009243728279987,0.10662103342088107,25.434149377593357,2.1698848381715314,0.08531383558213777,43.329875518672196,14.817883817427385,0.1453526970954357,2430.33,5
Good,NON_FILLET,FE410,TRAIN,11-20-22-0270-00,good_weld_20_11-20-22_plane_plate,140,19.0,30,220,24.2,120.12904545454545,12.738710410410423,0.1060418848931128,20.044681818181818,1.6423275021521888,0.08193332860302587,32.01318181818183,15.934818181818182,0.08986363636363634,1255.74,5
Good,NON_FILLET,FE410,TRAIN,12-13-22-0360-00,good_weld_24_12-13-22_butt,150,19.0,30,232,25.52,137.20706896551724,12.220625742422058,0.08906702719153148,19.852327586206897,2.678083199571001,0.1349002119747255,33.53974137931034,14.775215517241381,0.07099137931034484,1341.48,5
Good,NON_FILLET,FE410,TRAIN,12-13-22-0361-00,good_weld_25_12-13-22_butt,155,20.0,30,236,25.96,144.72402542372882,12.086857690623873,0.08351659411929349,20.79864406779661,1.236223084773279,0.05943767683814416,36.234661016949154,18.049576271186435,0.08957627118644068,1445.41,5
Good,FILLET,FE410,TRAIN,02-14-23-0068-00,good_weld_4_02-14-23_Fe410,155,18.0,25,280,30.8,125.82275000000001,5.9568212104856535,0.04734295833214306,19.188428571428574,1.2752169097540555,0.06645759995442482,41.23621428571428,22.204357142857145,0.5121071428571429,1928.85,5
Good,NON_FILLET,FE410,TRAIN,09-26-22-0069-00,good_weld_6_09-26-22_plane_plate,160,22.0,30,233,25.63,165.96291845493562,11.882543160584326,0.07159757897250299,23.12952789699571,1.826019375285125,0.07894754200851226,39.138798283261806,13.414463519313303,0.06557939914163091,1689.34,5
Good,NON_FILLET,FE410,TRAIN,12-13-22-0433-00,good_weld_28_12-13-22_butt,160,22.0,30,235,25.85,141.5677021276596,14.458639619773452,0.10213233246334166,18.133148936170212,1.802777616857631,0.09941889426946847,36.085361702127656,17.242808510638298,0.05110638297872343,1466.39,5
Good,FILLET,FE410,TRAIN,02-14-23-0076-00,good_weld_4_02-14-23_Fe410,155,18.0,25,281,30.91,125.11188612099645,11.47608290880832,0.09172655983868497,19.202277580071176,1.8234484033876526,0.09496000647756982,40.73476868327403,24.187473309608542,0.5827758007117437,1912.95,5
Good,NON_FILLET,FE410,TRAIN,09-26-22-0076-00,good_weld_6_09-26-22_plane_plate,160,22.0,30,234,25.74,168.01970085470086,10.956356823586493,0.06520876282871894,22.880555555555556,1.5627345184041725,0.06829967544318345,40.57059829059829,12.501581196581196,0.12961538461538463,1685.08,5
Good,FILLET,FE410,TRAIN,04-01-23-0011-00,2_good_weld_2_02-09-23_Fe410,165,21.0,25,236,25.96,181.30368644067798,10.927251176175078,0.06027043018648406,17.498050847457627,1.5448455178428935,0.08828672012159293,0.3105932203389831,21.12720338983051,0.13237288135593217,7.7,5
Good,NON_FILLET,FE410,TRAIN,12-13-22-0368-00,good_weld_25_12-13-22_butt,155,20.0,30,236,25.96,143.50063559322032,10.905367837877298,0.07599525808924376,20.80762711864407,1.4264415943423552,0.06855378492746218,35.89050847457627,17.257881355932206,0.06567796610169492,1435.08,5
Good,FILLET,FE410,TRAIN,02-17-23-0102-00,good_weld_6_02-17-23_Fe410,165,19.0,25,280,30.8,137.8695,9.76931398852814,0.07085913844997001,20.23989285714286,0.9102008459000202,0.04497063558213458,45.09039285714286,32.59278571428571,0.5468214285714286,2143.94,5
Good,NON_FILLET,FE410,TRAIN,10-21-22-0146-00,good_weld_14_10-21-22_Plane_Plate,150,19.0,30,231,25.41,134.87238095238095,10.560671295872329,0.07830121498041143,19.847792207792207,1.6171407591473104,0.0814771105126959,38.39969696969696,16.022683982683986,0.22415584415584416,1567.21,5
Good,NON_FILLET,FE410,TRAIN,10-21-22-0165-00,good_weld_15_10-21-22_Plane_Plate,155,20.0,30,232,25.52,143.6617672413793,11.708319677784283,0.08149920401655691,20.719310344827587,0.9737513697597407,0.046997286760697136,41.298146551724145,15.419784482758622,0.19103448275862073,1648.85,5
Good,NON_FILLET,FE410,TRAIN,10-20-22-0138-00,good_weld_13_10-20-22_Plane_Plate,150,20.0,30,233,25.63,132.17695278969958,11.485712326940996,0.08689648296867127,21.230987124463518,2.074016045229156,0.09768815896644578,37.22841201716738,16.644034334763948,0.17133047210300423,1510.98,5
Good,FILLET,FE410,TRAIN,04-01-23-0016-00,2_good_weld_2_02-09-23_Fe410,165,21.0,25,237,26.07,178.22962025316454,13.518086827112437,0.07584646596851187,17.59497890295359,1.9861477116780302,0.11288150572005656,0.14945147679324894,20.55616033755274,0.1422362869198312,3.61,5
Good,NON_FILLET,FE410,TRAIN,10-21-22-0172-00,good_weld_15_10-21-22_Plane_Plate,155,20.0,30,233,25.63,144.65579399141632,11.962531028697478,0.08269652185108686,20.842746781115878,1.3930774696569774,0.06683751831208472,41.40141630901287,14.714763948497854,0.2107296137339056,1668.53,5
Good,NON_FILLET,FE410,TRAIN,10-21-22-0162-00,good_weld_15_10-21-22_Plane_Plate,155,20.0,30,231,25.41,137.7500865800866,15.794943797231085,0.11466376674869133,21.25238095238095,2.72091320226212,0.12802862927964268,39.631688311688315,15.926060606060606,0.21554112554112556,1589.67,5
Good,FILLET,FE410,TRAIN,04-01-23-0034-00,5_good_weld_7_02-17-23_Fe410,165,20.0,25,237,26.07,173.14632911392405,15.4695933719867,0.08934404472305194,20.903966244725737,1.2435778613182362,0.05949004350463886,0.4084810126582278,17.454978902953584,0.0770042194092827,17.21,5
Good,NON_FILLET,FE410,TRAIN,09-29-22-0003-00,good_weld_7_09-29-22_butt,170,23.0,30,232,25.52,161.17909482758623,13.208961622416956,0.08195207720049938,24.12344827586207,1.2772651407351858,0.05294703833917549,40.52086206896552,12.058793103448275,0.15150862068965518,1692.79,5
Good,NON_FILLET,FE410,TRAIN,12-13-22-0282-00,good_weld_21_12-13-22_butt,150,21.0,30,237,26.07,138.50164556962025,12.17732027419364,0.08792184543448257,21.866455696202532,1.62106658598801,0.07413485790792948,32.299789029535866,11.640421940928269,0.0992827004219409,1328.69,5
Good,NON_FILLET,FE410,TRAIN,09-29-22-0012-00,good_weld_7_09-29-22_butt,170,23.0,30,233,25.63,160.76103004291846,9.256448067752018,0.05757892982696627,24.084077253218886,1.4499777444924653,0.06020482866117168,40.28236051502145,11.017339055793991,0.0709871244635193,1689.84,5
Good,NON_FILLET,FE410,TRAIN,10-20-22-0140-00,good_weld_13_10-20-22_Plane_Plate,150,20.0,30,233,25.63,132.54424892703864,9.029417223901302,0.06812379486092758,21.056223175965666,1.3955073796041086,0.06627529390916559,38.21150214592274,17.086351931330473,0.16879828326180257,1520.66,5
Good,NON_FILLET,FE410,TRAIN,12-13-22-0447-00,good_weld_29_12-13-22_butt,165,21.0,30,235,25.85,157.26055319148938,10.194052235236127,0.06482269093142048,19.47331914893617,1.646918400595942,0.08457307087712951,38.777531914893615,14.125063829787235,0.05263829787234043,1578.85,5
Good,NON_FILLET,FE410,TRAIN,12-13-22-0293-00,good_weld_21_12-13-22_butt,150,21.0,30,236,25.96,135.28783898305085,11.589702215233704,0.08566699196581658,22.037161016949156,1.7216004403144407,0.07812260567458433,33.25559322033898,12.19656779661017,0.09779661016949152,1347.87,5
Good,FILLET,FE410,TRAIN,02-16-23-0088-00,good_weld_5_02-16-23_Fe410,160,19.0,25,279,30.69,128.84885304659497,9.158671645258671,0.07108073862284724,20.276881720430108,1.4892265230779218,0.07344455343828542,43.282544802867385,4.24820788530466,0.07770609318996416,2037.71,5
Good,NON_FILLET,FE410,TRAIN,10-21-22-0151-00,good_weld_14_10-21-22_Plane_Plate,150,19.0,30,234,25.74,137.89316239316238,12.074894157975258,0.0875670261557074,19.75512820512821,1.5989839130861678,0.08094019418568439,38.4917094017094,15.69017094017094,0.20132478632478634,1566.07,5
Good,FILLET,FE410,TRAIN,02-09-23-0017-00,good_weld_1_02-09-23_Fe410,170,21.0,25,285,31.35,140.0942456140351,14.923323432245413,0.10652345759696462,22.865894736842105,2.2746939871902607,0.09947977165858359,47.029403508771935,43.68157894736842,0.8472631578947368,2230.33,5
Good,NON_FILLET,FE410,TRAIN,08-11-22-0005-00,good_weld_08_11_22_butt_joint,180,24.0,30,242,26.62,169.73111570247934,21.959988303774438,0.12938104019929952,25.439338842975204,2.455794142891642,0.09653529747962702,51.35165289256198,14.343016528925618,0.1522314049586777,2205.41,5
Good,NON_FILLET,FE410,TRAIN,09-30-22-0055-00,good_weld_9_09-29-22_butt,160,23.0,30,232,25.52,147.0427155172414,13.997640492143333,0.0951943824140139,24.60189655172414,2.492424857223545,0.10131027305083404,38.29995689655173,11.608189655172414,0.15103448275862072,1620.49,5
Good,NON_FILLET,FE410,TRAIN,11-20-22-0259-00,good_weld_19_11-20-22_plane_plate,140,18.0,30,221,24.31,124.07339366515836,12.428076892619742,0.10016713918666456,18.556425339366516,1.6998123907415883,0.09160236196653256,33.80257918552037,16.026742081447964,0.07144796380090497,1281.15,5
Good,NON_FILLET,FE410,TRAIN,12-13-22-0421-00,good_weld_28_12-13-22_butt,160,22.0,30,234,25.74,144.0529487179487,13.891205984870323,0.09643125051239931,18.12735042735043,2.1976342696434736,0.1212330659381802,37.7442735042735,18.169273504273505,0.08538461538461539,1467.71,5
Good,NON_FILLET,FE410,TRAIN,08-17-22-0003-00,good_weld_08_17_22_plane_plate,180,24.0,30,244,26.84,177.0074590163934,16.402335604111947,0.09266465772266048,25.040737704918033,1.6164464241134868,0.06455266786313626,50.37762295081967,13.810696721311476,0.09602459016393443,2230.98,5
Good,FILLET,FE410,TRAIN,04-01-23-0035-00,5_good_weld_7_02-17-23_Fe410,165,20.0,25,238,26.18,173.48147058823528,13.772927212055642,0.07939134459348801,20.897100840336137,1.4562429255253915,0.06968636159875885,0.2630672268907563,16.79126050420168,0.06873949579831934,8.52,5
Good,NON_FILLET,FE410,TRAIN,12-13-22-0329-00,good_weld_23_12-13-22_butt,150,20.0,30,235,25.85,137.068,9.083567618714614,0.0662705198785611,20.741319148936167,1.3338904141738606,0.06431078007120278,34.08893617021277,13.664382978723403,0.08017021276595743,1351.97,5
Good,NON_FILLET,FE410,TRAIN,09-30-22-0076-00,good_weld_10_09-29-22_butt,160,22.0,30,232,25.52,143.44043103448277,13.758301918291982,0.09591648476700768,23.402327586206894,1.8718027783771634,0.07998361579556668,35.7501724137931,12.950129310344828,0.08706896551724139,1599.84,5
Good,FILLET,FE410,TRAIN,02-17-23-0094-00,good_weld_5_02-16-23_Fe410,160,19.0,25,280,30.8,132.295,10.625458303419485,0.0803164012503835,20.158714285714286,1.1672258830923767,0.05790180199733994,43.032892857142855,20.398071428571427,0.533357142857143,2046.89,5
Good,NON_FILLET,FE410,TRAIN,11-18-22-0200-00,good_weld_16_11-18-22_plane_plate,170,24.0,30,221,24.31,161.00628959276017,14.324137187638922,0.08896632065660014,25.028190045248866,0.8772453684379912,0.03505029196486063,40.52819004524887,11.00497737556561,0.06977375565610859,1587.05,5
Good,NON_FILLET,FE410,TRAIN,11-20-22-0279-00,good_weld_20_11-20-22_plane_plate,140,19.0,30,220,24.2,134.9419090909091,13.492257241512624,0.09998567037037409,19.531181818181818,1.564351869127968,0.0800950953040483,42.28409090909091,13.978545454545454,0.068,1406.23,5
Good,NON_FILLET,FE410,TRAIN,12-13-22-0427-00,good_weld_28_12-13-22_butt,160,22.0,30,236,25.96,149.6396610169492,9.861138679423096,0.06589923161016889,17.95423728813559,2.039585233922198,0.11359910204985338,36.2628813559322,17.460296610169493,0.0979237288135593,1438.85,5
Good,NON_FILLET,FE410,TRAIN,08-17-22-0008-00,good_weld_08_17_22_plane_plate,180,24.0,30,240,26.4,177.37429166666666,13.643592282636773,0.07691978445375106,24.814791666666668,1.0597864109104007,0.04270785042833931,58.766416666666665,13.336583333333332,0.05033333333333334,2222.62,5
Good,NON_FILLET,FE410,TRAIN,09-29-22-0013-00,good_weld_7_09-29-22_butt,170,23.0,30,235,25.85,162.02842553191493,13.235434005820219,0.08168587679828573,24.173829787234038,1.5400781881465158,0.06370848978839985,38.51195744680851,11.008425531914895,0.08208510638297872,1632.62,5
Good,FILLET,FE410,TRAIN,02-16-23-0091-00,good_weld_5_02-16-23_Fe410,160,19.0,25,279,30.69,130.8379211469534,42.311054714560214,0.32338525668745266,20.232078853046595,1.8782737312721935,0.09283641809202214,43.293225806451616,4.518960573476702,0.09903225806451614,2055.74,5
Good,NON_FILLET,FE410,TRAIN,09-30-22-0048-00,good_weld_9_09-29-22_butt,160,23.0,30,234,25.74,150.2859829059829,12.438051408861918,0.08276255155906997,24.147094017094016,1.6197419705646594,0.06707813244185924,33.57799145299145,10.889829059829061,0.22457264957264955,1623.93,5
Good,NON_FILLET,FE410,TRAIN,12-13-22-0349-00,good_weld_24_12-13-22_butt,150,19.0,30,235,25.85,133.4324255319149,11.540061754091015,0.08648618735729133,19.859191489361706,1.7018762225409745,0.08569715556913009,33.14663829787234,14.22582978723404,0.09191489361702126,1350.49,5
Good,FILLET,FE410,TRAIN,02-17-23-0103-00,good_weld_6_02-17-23_Fe410,165,19.0,25,280,30.8,134.46114285714287,12.249225216415025,0.09109862489737361,20.36732142857143,1.560390874511768,0.07661247356379618,45.456785714285715,31.47325,0.5546785714285715,2143.94,5
Good,NON_FILLET,FE410,TRAIN,09-29-22-0033-00,good_weld_8_09-29-22_butt,170,22.0,30,235,25.85,160.3264255319149,13.32824030893346,0.08313189958994198,23.25689361702128,1.9776851619369067,0.08503651409788779,42.86893617021277,11.542595744680852,0.0967659574468085,1684.43,5
Good,NON_FILLET,FE410,TRAIN,08-11-22-0018-00,good_weld_08_11_22_butt_joint,180,24.0,30,239,26.29,172.6219665271967,18.69242761971282,0.10828533584552703,25.180083682008366,2.041711465230484,0.08108437966349273,60.242594142259414,14.856317991631798,0.13857740585774062,2204.43,5
Good,NON_FILLET,FE410,TRAIN,11-20-22-0249-00,good_weld_19_11-20-22_plane_plate,140,18.0,30,220,24.2,125.85018181818182,11.550909745493051,0.09178301992587402,18.505272727272725,1.9228706228265888,0.10390933714760647,31.421863636363636,15.760090909090911,0.07113636363636365,1201.15,5
Good,NON_FILLET,FE410,TRAIN,10-21-22-0155-00,good_weld_14_10-21-22_Plane_Plate,150,19.0,30,233,25.63,133.77630901287554,11.71567216376965,0.08757658400219469,20.007038626609443,1.7167512128872457,0.08580736234516785,37.84506437768241,15.701545064377683,0.22420600858369097,1537.38,5
Good,NON_FILLET,FE410,TRAIN,12-13-22-0402-00,good_weld_27_12-13-22_butt,160,21.0,30,236,25.96,147.69296610169488,10.004330152643972,0.06773735010342626,18.066567796610165,1.6718102303933573,0.09253612801359201,36.00580508474576,17.671864406779658,0.09177966101694916,1441.48,5
Good,NON_FILLET,FE410,TRAIN,09-26-22-0022-00,good_weld_4_09-26-22_plane_plate,170,22.0,30,233,25.63,171.15836909871246,9.676948030797993,0.05653797755701324,23.028755364806866,1.4718188065717945,0.06391221684612039,41.38643776824035,13.468755364806867,0.14952789699570818,1768.2,5
Good,NON_FILLET,FE410,TRAIN,09-26-22-0023-00,good_weld_4_09-26-22_plane_plate,170,22.0,30,235,25.85,171.53553191489362,17.071038228245417,0.09951896285088686,23.01382978723404,1.5121374372137801,0.06570559751217832,42.651659574468084,12.887744680851066,0.1601276595744681,1783.44,5
Good,NON_FILLET,FE410,TRAIN,09-26-22-0040-00,good_weld_4_09-26-22_plane_plate,170,22.0,30,233,25.63,175.35927038626613,16.546427676750078,0.09435730224186635,23.139570815450647,2.2278518696129,0.09627887601637491,43.699184549356225,12.743819742489272,0.15931330472103003,1806.89,5
Good,NON_FILLET,FE410,TRAIN,10-20-22-0120-00,good_weld_12_10-20-22_Plane_Plate,150,22.0,30,233,25.63,135.3678540772532,13.69370487245096,0.10115920774393074,23.360042918454937,2.159020870403925,0.09242366882375254,32.85866952789699,16.27450643776824,0.2163948497854077,1259.02,5
Good,FILLET,FE410,TRAIN,02-17-23-0119-00,good_weld_6_02-17-23_Fe410,165,19.0,25,279,30.69,133.45501792114695,9.694429420045989,0.07264192512996422,20.370931899641576,0.9008276723911514,0.04422123037027095,46.1742652329749,34.67326164874552,0.5574910394265233,2172.62,5
Good,NON_FILLET,FE410,TRAIN,09-26-22-0075-00,good_weld_6_09-26-22_plane_plate,160,22.0,30,233,25.63,163.168025751073,13.27199126431387,0.08133941195416218,23.04871244635193,1.6827919812921968,0.07301023799958696,41.07360515021459,12.56145922746781,0.12021459227467812,1663.77,5
Good,NON_FILLET,FE410,TRAIN,08-17-22-0006-00,good_weld_08_17_22_plane_plate,180,24.0,30,244,26.84,177.03221311475411,11.393743212060675,0.06435971742992973,24.967950819672133,1.4155049345705453,0.0566928757908028,46.730000000000004,13.73389344262295,0.09926229508196724,2450.49,5
Good,NON_FILLET,FE410,TRAIN,11-20-22-0239-00,good_weld_18_11-18-22_plane_plate,160,22.0,30,221,24.31,146.95959276018104,12.155190859604053,0.08271110875653925,23.03307692307692,1.7322112873595827,0.07520537933966062,37.62773755656109,15.348099547511314,0.03941176470588235,1429.67,5
Good,NON_FILLET,FE410,TRAIN,10-21-22-0148-00,good_weld_14_10-21-22_Plane_Plate,150,19.0,30,233,25.63,137.5495278969957,10.302521127690197,0.07490044702592702,19.809484978540777,1.9689244593719275,0.09939301609833999,38.76995708154507,15.81892703862661,0.26137339055793996,1564.1,5
Good,NON_FILLET,FE410,TRAIN,12-13-22-0415-00,good_weld_27_12-13-22_butt,160,21.0,30,235,25.85,146.37974468085105,8.781332128534233,0.059990076821625854,18.011106382978724,1.6322546311596084,0.09062489535357804,36.024042553191485,17.848851063829787,0.09408510638297876,1445.57,5
Good,NON_FILLET,FE410,TRAIN,11-18-22-0205-00,good_weld_17_11-18-22_plane_plate,160,21.0,30,221,24.31,149.13235294117646,11.339161780883458,0.07603421764126567,21.777285067873308,1.195083433832748,0.054877521697862204,38.3345701357466,11.027285067873303,0.08552036199095021,1476.23,5
Good,NON_FILLET,FE410,TRAIN,12-13-22-0299-00,good_weld_21_12-13-22_butt,150,21.0,30,237,26.07,136.1594936708861,13.98366149209839,0.10270059850471085,21.89632911392405,1.6761655523908336,0.07655007118635912,34.544556962025304,13.392784810126583,0.08670886075949367,1370.16,5
Good,NON_FILLET,FE410,TRAIN,09-26-22-0055-00,good_weld_5_09-26-22_plane_plate,160,23.0,30,233,25.63,169.2622746781116,10.999666862984558,0.0649859331259891,24.022489270386266,1.7525653072380443,0.0729551915920104,41.18532188841202,12.43725321888412,0.15090128755364807,1700.16,5
Good,FILLET,FE410,TRAIN,02-09-23-0015-00,good_weld_1_02-09-23_Fe410,170,21.0,25,283,31.13,138.65272084805653,11.513638906471158,0.08303940114589206,22.247102473498234,0.9338823563058635,0.041977707317991046,52.25773851590106,41.21406360424028,0.9249469964664311,2311.64,5
Good,NON_FILLET,FE410,TRAIN,12-31-22-0010-00,8_good_weld_plane_plate,170,24.0,30,232,25.52,149.14543103448275,16.90335156664794,0.11333469251726423,23.332456896551726,2.3263334393120263,0.09970374957194637,43.05318965517242,12.126379310344827,0.05047413793103449,1798.85,5
Good,NON_FILLET,FE410,TRAIN,09-26-22-0053-00,good_weld_5_09-26-22_plane_plate,160,23.0,30,234,25.74,165.5688888888889,14.122335657580498,0.08529582914008568,23.914743589743594,1.2727433696722088,0.05322002993241604,41.366623931623934,12.67440170940171,0.1531196581196581,1692.62,5
Good,NON_FILLET,FE410,TRAIN,12-13-22-0326-00,good_weld_23_12-13-22_butt,150,20.0,30,235,25.85,137.46876595744683,9.055593998113277,0.06587382912069217,20.74472340425532,1.1256391480149917,0.05426146813719829,33.70204255319149,14.435361702127658,0.0845531914893617,1354.59,5
